,lon,lat,BestGW,SF,NumberOfSensors,NumGWs
458,49.794226797509474,9.928663453455064,"[567012.915055662, 5515537.688090251]",7,1,2
459,49.80025208414371,9.90442956227968,"[565641.6701410958, 5516256.327498261]",7,1,3
460,49.804716759787624,9.884246983492332,"[563939.2701420422, 5516583.400472528]",7,1,4
461,49.79257746508293,9.92472274289441,"[567012.915055662, 5515537.688090251]",7,1,2
462,49.781661491609675,9.974862520700825,"[568998.5945552777, 5515495.672918347]",9,1,2
463,49.79635612824488,9.920070919770376,"[565641.6701410958, 5516256.327498261]",7,1,3
464,49.79573674058513,9.920486330363763,"[565641.6701410958, 5516256.327498261]",7,1,3
465,49.810302504216125,9.985835733578433,"[570324.2424829092, 5516978.269441352]",9,1,2
466,49.81062223381432,9.985763121725887,"[570324.2424829092, 5516978.269441352]",9,1,2
467,49.79676409582594,9.996776696150077,"[571973.952373632, 5516389.788633351]",7,1,4
468,49.7567841237969,9.94372844559505,"[567266.2329896999, 5512940.323153469]",8,1,4
469,49.80566391563015,9.939920009865324,"[568412.6134108064, 5517145.479930685]",7,1,1
470,49.80443453178112,9.939499330407008,"[568412.6134108064, 5517145.479930685]",7,1,1
471,49.7923475870146,9.914667993960869,"[565641.6701410958, 5516256.327498261]",7,1,3
472,49.74959629929886,9.953394799984133,"[568986.2039581367, 5511205.506028365]",7,1,3
473,49.74960728617509,9.95357446881534,"[568986.2039581367, 5511205.506028365]",7,1,3
474,49.747990747756475,9.9616069698755,"[568986.2039581367, 5511205.506028365]",7,1,3
475,49.748987259636216,9.961390119319695,"[568986.2039581367, 5511205.506028365]",7,1,3
476,49.74702686423998,9.961886874546606,"[568986.2039581367, 5511205.506028365]",7,1,3
477,49.805063642856155,9.938847238958267,"[568412.6134108064, 5517145.479930685]",7,1,1
478,49.804771656666446,9.940115770537425,"[568412.6134108064, 5517145.479930685]",7,1,1
479,49.80497781053666,9.939512188027926,"[568412.6134108064, 5517145.479930685]",7,1,1
480,49.804325799365714,9.939994799985524,"[568412.6134108064, 5517145.479930685]",7,1,1
481,49.80447023278607,9.940463242836792,"[568412.6134108064, 5517145.479930685]",7,1,1
482,49.80469439302115,9.939494789146481,"[568412.6134108064, 5517145.479930685]",7,1,1
483,49.780813299344985,9.954538400047264,"[568998.5945552777, 5515495.672918347]",7,1,2
484,49.78088284934422,9.95466485006587,"[568998.5945552777, 5515495.672918347]",7,1,2
485,49.78693131091471,9.937683157577036,"[567012.915055662, 5515537.688090251]",7,1,3
486,49.77972861225987,9.969332160722532,"[568998.5945552777, 5515495.672918347]",9,1,2
487,49.78002404179334,9.969314106812773,"[568998.5945552777, 5515495.672918347]",9,1,2
488,49.78066365050132,9.967971151304388,"[568998.5945552777, 5515495.672918347]",8,1,2
489,49.780516100439954,9.967283157816818,"[568998.5945552777, 5515495.672918347]",8,1,2
490,49.779954645038835,9.967940843777226,"[568998.5945552777, 5515495.672918347]",8,1,2
491,49.780188043334206,9.968813297703994,"[568998.5945552777, 5515495.672918347]",8,1,2
492,49.78056806585923,9.968625991561202,"[568998.5945552777, 5515495.672918347]",8,1,2
493,49.779284492318425,9.96847184564649,"[568998.5945552777, 5515495.672918347]",9,1,2
494,49.79071864831006,9.937695664077184,"[567012.915055662, 5515537.688090251]",7,1,3
495,49.77885719298012,9.96568987502206,"[568998.5945552777, 5515495.672918347]",8,1,2
496,49.77969389937192,9.966320349985178,"[568998.5945552777, 5515495.672918347]",8,1,2
497,49.7796039493719,9.96631999998516,"[568998.5945552777, 5515495.672918347]",8,1,2
498,49.779513949371896,9.966319649985193,"[568998.5945552777, 5515495.672918347]",8,1,2
499,49.77987384937187,9.966321049985188,"[568998.5945552777, 5515495.672918347]",8,1,2
500,49.779076949347804,9.965689099985232,"[568998.5945552777, 5515495.672918347]",8,1,2
501,49.77978384937189,9.966320699985145,"[568998.5945552777, 5515495.672918347]",8,1,2
502,49.78736315761393,9.95384757160472,"[568998.5945552777, 5515495.672918347]",7,1,2
503,49.78211781586203,9.974864034324685,"[568998.5945552777, 5515495.672918347]",9,1,2
504,49.78160786818959,9.968215436967915,"[568998.5945552777, 5515495.672918347]",8,1,2
505,49.79709456094219,9.911629672268981,"[565641.6701410958, 5516256.327498261]",7,1,3
506,49.795178182882054,9.913731078760803,"[565641.6701410958, 5516256.327498261]",7,1,3
507,49.79701171584774,9.91056716041346,"[565641.6701410958, 5516256.327498261]",7,1,3
508,49.79693617709783,9.910059847824124,"[565641.6701410958, 5516256.327498261]",7,1,3
509,49.7918687267535,9.911668922695732,"[565641.6701410958, 5516256.327498261]",7,1,3
